Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption,TotalUsage
2,3,Wednesday,No,0.43349822846472186,41.64147115143216,1.0922357890068857,-0.5423458739570898,Off,On,-0.5852550006230252,87.19432933388649,1
2,4,Wednesday,Yes,-1.4741542795357843,56.84802550848249,-1.4881133732018414,0.1459103112676436,On,On,-0.6886400982075513,75.5245962799521,2
2,5,Wednesday,No,1.3210725746873295,59.25342592811271,1.5925751363256715,1.5224226817171103,Off,Off,1.5967815570281456,86.73987202658985,0
2,6,Wednesday,Yes,0.5768123586027452,55.33088023522201,1.0087591555646773,0.1459103112676436,On,On,1.5692281749986992,83.52743893947023,2
2,7,Wednesday,No,-1.5980560834566018,51.563108760142,1.247134265814081,-0.19821778134472307,Off,Off,0.18290024207795136,77.28728399091317,0
2,8,Wednesday,No,0.2656265533884316,49.21120908964316,-1.351028792883252,-1.230602059181823,Off,Off,-1.0434534665495063,70.97033275219684,0
2,9,Wednesday,No,0.7742500928289914,57.97120944168793,-0.876836867769073,1.1782945891047436,Off,Off,-1.2783494808215032,77.39459750442413,0
2,10,Wednesday,Yes,-0.3775004796991407,57.170286449254974,0.33545168727483443,0.834166496492377,Off,On,-1.200459629051868,64.48440467256711,1
2,11,Wednesday,No,-0.335502391749867,56.132831594120034,1.4209333176816954,-1.5747301517941896,Off,Off,0.9953460115856809,66.07285097614827,0
2,12,Wednesday,No,-1.3063113943267857,31.83859336634332,-0.7208313387194905,0.49003840388001024,Off,On,0.34063298635594425,72.70629943619927,1
2,13,Wednesday,Yes,-1.1296518368607005,44.1249493525861,-0.41452339591292753,1.5224226817171103,Off,On,0.502455587644256,70.34077898269254,1
2,14,Wednesday,Yes,0.8187149913167846,55.004113032031725,-0.5481216271975539,0.49003840388001024,Off,Off,0.5649432713350994,81.00413677469648,0
2,15,Wednesday,No,0.3316378075228231,38.28930150975511,0.24922410012268567,-0.8864739665694564,On,Off,1.485251658343379,78.44143059054966,1
2,16,Wednesday,Yes,-0.5521225706908766,57.28260369839348,-0.9172666048386925,-0.5423458739570898,On,Off,-0.6175441104843371,73.0904401535243,1
2,17,Wednesday,Yes,-1.2223518835357245,39.553231484505936,-0.3131782402053166,0.834166496492377,Off,Off,-1.0899656972488485,67.92958882919045,0
2,18,Wednesday,Yes,1.1665503005344182,51.32805726653381,-0.6340717749401324,-0.19821778134472307,On,On,-0.8569672296498737,91.94462323675108,2
2,19,Wednesday,No,-0.589166476104057,47.3637661668194,-1.1697071111083268,0.1459103112676436,Off,Off,-1.603882227914139,70.06946028805963,0
2,20,Wednesday,Yes,-1.4103199729696922,46.0731874941838,0.9449506994703674,-0.8864739665694564,Off,On,1.2459639595680796,68.97311365871171,1
2,21,Wednesday,Yes,-0.2517737088418206,50.4767901455631,1.2409518892939833,1.5224226817171103,Off,On,0.551596529727484,81.74305152381166,1
2,22,Wednesday,No,-0.7330646299797143,34.68639799817087,1.5409045042521081,0.49003840388001024,Off,On,0.7204681597853,71.40042116378686,1
2,23,Wednesday,Yes,-0.6501489759656239,39.75044650775796,0.39062221285546656,-0.8864739665694564,On,Off,1.1757960519376223,69.56545394077557,1
2,0,Thursday,No,1.2411137464111746,43.15596607489134,0.8717693996029193,0.834166496492377,On,On,0.23577257121427686,87.72153704712844,2
2,1,Thursday,Yes,0.6168968375225703,39.00066354052548,1.6752178393416728,-0.5423458739570898,On,Off,0.9241182564686533,88.54690591648122,1
2,2,Thursday,Yes,-0.43321248434686405,50.65102665074453,-0.738329576608352,-0.8864739665694564,On,Off,-0.9932426827032359,74.44998449163582,1
2,3,Thursday,No,-1.4341981538567283,39.25838878250501,1.1040171493996853,-1.5747301517941896,On,On,0.2154329888511063,69.19314437729022,2
2,4,Thursday,No,0.1851697504864994,35.47907375395834,1.5111744978924404,1.1782945891047436,Off,Off,0.8811413975265658,88.5967232615058,0
2,5,Thursday,No,-0.7182435649724588,43.31272490719872,1.009682666881189,0.49003840388001024,On,Off,-0.7941263247401706,73.58727585286015,1
2,6,Thursday,No,1.179324024703061,37.00306502876329,0.6481894234860507,-1.230602059181823,Off,On,-0.8891851575448877,75.74823226548786,1
2,7,Thursday,No,-0.3310665670108422,32.8044340598289,0.6993266794062889,0.1459103112676436,Off,On,-0.10399601902293432,73.12946992092232,1
2,8,Thursday,No,0.20378504827632526,35.101091433508685,0.09691965923280788,1.1782945891047436,On,Off,-1.2398088571971333,82.91047044499858,1
2,9,Thursday,No,-0.2838226955702949,36.47497749920837,1.4221674561186184,-1.5747301517941896,On,Off,0.8526110637149565,68.2724094726897,1
2,10,Thursday,No,-0.06811436584427356,45.58300763801399,0.5491765705492863,-0.8864739665694564,Off,On,0.590487453177456,71.58316625639407,1
2,11,Thursday,No,-1.611925206486886,30.652185832462504,-1.5985760429048719,-1.230602059181823,Off,On,-0.18567956948668426,67.22109967935921,1
2,12,Thursday,No,-1.2996854308580266,39.41378760173461,-0.725220192903517,-0.5423458739570898,On,Off,1.4076141861293066,80.08033043757187,1
2,13,Thursday,No,0.37635968707219747,53.961200221500114,0.7327169210634384,1.5224226817171103,On,Off,0.4876017411217803,74.24422105290891,1
2,14,Thursday,Yes,1.007980087756429,46.211687085875134,0.44281514265923744,0.1459103112676436,Off,On,-0.51099654181173,87.80952509705592,1
2,15,Thursday,Yes,1.182349243201923,36.45162732434207,-1.4304516460300802,1.1782945891047436,On,On,-1.0619375988684556,86.32516881485017,2
2,16,Thursday,Yes,1.1380702284342166,37.883921710866446,-0.1699007712260686,1.1782945891047436,On,On,1.5314306803840625,84.79082442841512,2
2,17,Thursday,No,-0.6415242753093439,45.79452841319959,-1.2666564548756998,-0.5423458739570898,On,On,0.027122510769553927,66.23213006617978,2
2,18,Thursday,No,-1.3525598314587173,56.66324712243386,-0.7990802788349674,-0.5423458739570898,On,On,-0.9710369281098798,71.54282748274463,2
2,19,Thursday,Yes,0.2750126598899686,51.60966187778498,0.1684381615327824,0.834166496492377,Off,On,-0.21953824776345898,79.55821443033956,1
2,20,Thursday,Yes,-1.1296096613781779,35.197888624435315,-0.2976897880630984,1.5224226817171103,Off,Off,-1.356638594500397,62.95025497941604,0
2,21,Thursday,No,-0.9856887471017862,55.60056774490109,0.02524137340817856,0.49003840388001024,Off,On,1.3800101161793636,66.18474115033203,1
2,22,Thursday,Yes,0.35117605153409454,35.75740518851904,0.9061764627501344,-1.5747301517941896,Off,On,0.47540226095532434,83.07569262795542,1
2,23,Thursday,Yes,0.0805125431486288,47.51943830639259,-1.07396778311639,-0.8864739665694564,Off,Off,1.0542268588837653,71.48229016652637,0
2,0,Friday,No,1.0910276571097643,56.79329233124146,1.4490121282246642,0.49003840388001024,Off,Off,1.214296718213542,83.3840260933279,0
2,1,Friday,Yes,-0.14443254647288872,42.966826202719794,-0.6115301227824477,-1.230602059181823,Off,On,-1.2015691420493784,73.2698957693604,1
2,2,Friday,Yes,-0.2163855014423991,48.367446485294096,1.3599330606283064,0.834166496492377,Off,Off,0.5245361964451669,70.20728102641631,0
2,3,Friday,No,-0.28795768250613174,39.90131155108404,-0.6657045490214715,-0.5423458739570898,Off,Off,-1.2522863259853119,66.304863051861,0
2,4,Friday,No,-0.2773345271160403,35.69211299857928,-1.5567531958767127,-1.5747301517941896,On,Off,-0.47102239352136943,74.97728056174398,1
2,5,Friday,No,-1.109916437792282,58.05856667437874,-0.275071997492565,0.834166496492377,Off,On,-1.4460232645461497,74.38874933629147,1
2,6,Friday,Yes,1.0977988798026395,56.60383216167132,1.5478985460082648,-0.5423458739570898,On,On,1.3196290759137224,86.12234939542616,2
2,7,Friday,Yes,-0.38224661434966656,32.47064632823546,-0.5279792112960924,1.1782945891047436,Off,On,-0.9745460470161896,67.89021820853577,1
2,8,Friday,No,-1.0354143517548633,52.26493181789237,-1.2765249945655246,-0.5423458739570898,On,Off,-0.5377651686170591,75.97826561353159,1
2,9,Friday,Yes,-1.1575536204038768,30.231788661726977,1.4860112621551953,1.1782945891047436,Off,Off,0.0915956400394686,76.68428383317388,0
2,10,Friday,Yes,1.3500982851427485,40.75143673673012,-0.9350955271765409,-0.8864739665694564,On,On,1.3400437410081831,83.05468483972078,2
2,11,Friday,No,1.2555202784584787,34.66679753614381,0.7934354430527375,1.5224226817171103,On,Off,1.5694369933384062,96.4521433678922,1
2,12,Friday,Yes,-0.7910871995134419,34.8481298188913,1.323742068426655,0.834166496492377,Off,Off,-0.01777543912353164,80.20604150306539,0
2,13,Friday,No,0.5271973749119883,50.419698375007904,-1.342544815048306,-0.8864739665694564,On,Off,-0.727919369001932,81.27375409650702,1
2,14,Friday,No,1.3091334962913894,41.1028925110002,0.494425462524217,1.5224226817171103,Off,Off,1.3885926824492327,88.20566274109716,0
2,15,Friday,Yes,-0.18947898646237005,43.78369053471449,-0.5077929240384069,-0.5423458739570898,On,Off,1.2204295485407108,79.60890866210994,1
2,16,Friday,No,-1.4138333320700505,58.47525367051642,-0.9337014457854858,-0.8864739665694564,Off,On,-0.8110384048367774,61.39888771817561,1
2,17,Friday,No,1.319471865225723,38.063145082415,-1.0791923368835474,-0.8864739665694564,Off,On,0.9078278156930347,83.78843868251245,1
2,18,Friday,Yes,1.1143841203025042,47.13751072274725,0.6434243826295012,-1.5747301517941896,On,On,0.3837466421298414,87.35825906953346,2
2,19,Friday,No,1.4079763250050363,56.383165484097546,1.0111070886151903,-1.230602059181823,On,Off,-1.287502492069708,84.58918212006182,1
2,20,Friday,Yes,0.5825025515391236,32.282470855349274,0.7775529552914813,0.1459103112676436,Off,On,0.7763659248696855,80.05588357031704,1
2,21,Friday,Yes,-0.1246885647917088,42.836721550953314,-0.9906583357478242,1.5224226817171103,Off,Off,1.1084857907286425,74.61537841018321,0
2,22,Friday,Yes,0.1430655624794584,51.104866012830215,0.6900884735192696,0.834166496492377,Off,On,0.41865639923151043,74.86247537123884,1
2,23,Friday,Yes,1.4581036876448992,44.66527945970985,0.1984108038308713,1.1782945891047436,On,Off,-0.4376359889783515,93.15131327422893,1
2,0,Saturday,No,1.2663110378903313,44.18603881440978,-1.1834667380477417,0.49003840388001024,Off,Off,1.0907046342863995,84.37745792736945,0
2,1,Saturday,Yes,0.5370955176944391,46.390394485948775,0.5387671160919637,-0.8864739665694564,On,Off,1.5889185257277936,80.01859291511454,1
2,2,Saturday,No,1.5399874367305908,47.16853618342649,0.0017581621308567755,1.5224226817171103,Off,On,1.0041201686124221,91.62295101595932,1
2,3,Saturday,Yes,1.152024380810869,32.84903053122797,-1.2116994453214818,-0.8864739665694564,On,Off,-1.1405256227881535,77.51480500128586,1
2,4,Saturday,No,0.09087492635681597,48.46967069579303,1.4428822402558943,0.834166496492377,Off,Off,0.6526905582137968,79.13007292495517,0
2,5,Saturday,No,-0.2814318032278935,49.08952831109433,-1.6831992829084383,0.49003840388001024,Off,On,0.5987333436265531,78.48401742479824,1
2,6,Saturday,Yes,0.58174669037157,57.3476975198692,0.11421412613124333,-1.230602059181823,Off,On,-0.31949124730522377,85.89818605259556,1
2,7,Saturday,Yes,-0.3087396159338669,58.43655229629276,-1.3221897198024446,-0.8864739665694564,On,Off,0.2663446215553919,83.40112430029193,1
2,8,Saturday,No,0.07282021881120729,40.02654786061318,0.4283446003265558,-0.8864739665694564,Off,On,-1.4017193554456973,63.21657676999636,1
2,9,Saturday,Yes,-0.8777060837215067,39.72838496422952,-0.16523717491637635,-0.5423458739570898,Off,On,1.1549387574680903,73.22462576690991,1
2,10,Saturday,Yes,0.21703728825488228,46.00865181734159,0.9215621463756781,1.1782945891047436,Off,On,-1.3191170785423436,81.0498032003968,1
2,11,Saturday,Yes,0.1318736993844427,32.93935539278552,1.0199762557114003,-0.19821778134472307,On,On,0.020625416876624624,79.19585224486673,2
2,12,Saturday,Yes,1.2660603194591107,44.39125351816332,-0.008155442448841786,-0.5423458739570898,Off,Off,0.29247553038847984,88.29431991830587,0
2,13,Saturday,Yes,0.8429870230117659,32.4206723729723,-0.3808957937717459,-1.5747301517941896,On,On,-0.30927782430177514,82.97342334090565,2
2,14,Saturday,Yes,-1.075774149188018,35.9168253396105,-1.2144423425798514,1.1782945891047436,Off,On,-0.5904771847585989,72.92881578485913,1
2,15,Saturday,No,0.9671230733532887,48.11592236709609,-0.32187237005004576,1.5224226817171103,Off,On,0.5112845537390893,81.49782675728483,1
2,16,Saturday,Yes,-0.9654851635844629,54.23916764978746,0.1733079415507848,-0.5423458739570898,On,On,-0.5276500089005374,69.23100378261557,2
2,17,Saturday,No,-0.5992242008626099,43.10017333240352,-0.46996971437728957,0.1459103112676436,On,Off,1.179580476314645,75.86536113995702,1
2,18,Saturday,No,1.361407944639666,37.30496714959378,-0.6550742175377917,-1.5747301517941896,On,On,1.4494720317034484,91.75553909552632,2
2,19,Saturday,Yes,0.3618074875097797,35.85152786311532,0.7416873201033988,0.1459103112676436,Off,Off,0.9515160176328956,85.13385609164183,0
2,20,Saturday,Yes,0.6711030693961109,56.78537996728588,-1.2204879973288396,-1.5747301517941896,On,Off,-0.8408550021500542,82.56068812241381,1
2,21,Saturday,Yes,-1.2658535564724125,47.19790617165231,-0.526750451479437,1.5224226817171103,On,On,1.4543746312882495,67.73072438312461,2
2,22,Saturday,Yes,1.576291772361033,34.117049791653926,1.4174488566685235,0.1459103112676436,On,On,1.4458406830461594,96.12930554206513,2
2,23,Saturday,No,-1.2402226960916518,32.80046310745006,-1.3245816608064094,1.1782945891047436,Off,Off,1.2222268001627645,70.8375887326964,0
2,0,Sunday,No,0.546351427025591,48.62548456129787,-0.37672570839208847,0.49003840388001024,On,Off,1.2650949063352583,80.98170779606365,1
2,1,Sunday,No,-1.6145783380690375,38.6875853627176,-0.5757744508826091,-1.5747301517941896,On,Off,1.1546668612317543,65.35606147127491,1
2,2,Sunday,Yes,-0.7327663496239568,59.72982547050096,0.7510981026503992,-0.8864739665694564,Off,On,-0.18555770944458033,72.04003409880633,1
2,3,Sunday,No,0.011260527753416242,40.59712349927073,0.9107851097152269,-1.230602059181823,Off,Off,1.4931627538237389,77.12078031501296,0
2,4,Sunday,No,-1.0455509134760097,53.67990211146456,-1.3289927319926678,0.834166496492377,On,Off,0.5163509663117619,75.3485357126041,1
2,5,Sunday,Yes,0.4569333932486425,38.57671252600284,-0.5305333885891719,-0.8864739665694564,Off,Off,-1.1480699065886784,71.39760851441484,0
2,6,Sunday,No,0.9248169476872176,46.74498698609434,0.5777966889767094,-1.230602059181823,On,On,-1.136671014298708,86.08527010293754,2
2,7,Sunday,No,1.1214985387941077,42.09815575041483,1.5947182683613843,-0.5423458739570898,On,Off,-0.031478668924916,93.38115408031368,1
2,8,Sunday,Yes,1.6479367546870374,55.9701846276141,-0.30289785279371445,-1.230602059181823,On,On,-1.2746318983030138,96.8270154708628,2
2,9,Sunday,Yes,0.0335414820191551,59.93870799154642,0.5065421964662135,1.1782945891047436,On,Off,0.5281177378376014,80.8873063825119,1
2,10,Sunday,Yes,-0.7731805729841016,33.60949471703199,-1.684870294506667,-1.230602059181823,On,On,0.32943485839410785,69.22037410972067,2
2,11,Sunday,No,-0.30831326555362726,45.67662693413814,0.5259414067186223,0.1459103112676436,Off,On,-0.12181021424461316,60.91932103225366,1
2,12,Sunday,Yes,-0.8477706423590822,38.06663189238861,-0.8976778274272175,0.49003840388001024,On,On,1.5467129668308883,75.53856591079501,2
2,13,Sunday,No,0.8524745291277046,50.86960691615853,-1.0402193978641772,1.1782945891047436,Off,On,-0.13950227833996046,79.79984375099583,1
2,14,Sunday,No,-1.5461401788654983,39.79680336618235,-0.48122009464691234,-1.230602059181823,On,On,0.7920206661099165,71.54910416615894,2
2,15,Sunday,No,1.338543941197874,32.13479335537467,1.6498305753178706,-0.8864739665694564,On,Off,-1.6274721115591262,84.69091054055431,1
2,16,Sunday,No,0.47095565326113953,56.62360534957462,-0.010449949481163814,-0.19821778134472307,On,On,-0.23575357930787205,83.60757994011098,2
2,17,Sunday,No,0.7181778361640473,54.302340463240114,0.755420656962788,0.49003840388001024,On,Off,-0.08323365767243743,75.65001746965481,1
2,18,Sunday,No,-0.1761015891254573,38.300528506168064,0.5117103904871192,-1.230602059181823,On,On,1.4922908501869376,75.87689147812918,2
2,19,Sunday,No,-0.18649381903662662,39.06644928446708,1.254724305060448,0.49003840388001024,On,On,-1.237304419896513,81.09720608682159,2
2,20,Sunday,Yes,-1.4010171919037238,45.27762438405567,1.4874068088481018,-0.19821778134472307,Off,On,-1.5122780380432226,65.30920333087973,1
2,21,Sunday,Yes,0.445850630047242,38.02779940287101,0.5234104777819913,-0.5423458739570898,Off,On,-0.03617386448014219,76.12563633762042,1
2,22,Sunday,No,-0.5716808743258788,50.52298821298316,0.236242928096915,1.1782945891047436,Off,Off,0.9074363743307593,73.72564333172613,0
2,23,Sunday,Yes,-0.4868834279086186,58.221878031247705,0.13912835901126844,1.1782945891047436,Off,Off,-1.0718873973354022,70.17277013664147,0
2,0,Monday,Yes,-0.8176381656727383,49.5921097571792,1.1418874220818611,0.834166496492377,On,Off,-0.17387835806693877,67.4671913764481,1
2,1,Monday,No,-0.9937880706587301,46.18612734159749,-0.04070897683945236,0.1459103112676436,On,Off,0.309741713294969,76.65420850037307,1
2,2,Monday,No,-0.3182797360635021,35.23788799377595,0.20532564746838616,0.1459103112676436,Off,On,0.9844175894828869,74.08847512819422,1
2,3,Monday,No,-0.72849316276131,52.43176710227003,-0.5243946181378589,-0.5423458739570898,Off,On,-1.3605110098128517,70.68157321525482,1
2,4,Monday,Yes,1.5559285311899327,56.63671440874792,1.604253092092979,-0.8864739665694564,Off,On,-1.032065044111118,89.39200618617744,1
2,5,Monday,Yes,1.1169547951578762,50.747626883594975,-0.5512676969253448,-1.5747301517941896,Off,Off,1.6102362973590614,82.97682702420613,0
2,6,Monday,Yes,-0.39103797142441926,32.637693888999905,-1.2821026910790403,1.5224226817171103,On,On,-0.7847549827453182,82.21006924138484,2
2,7,Monday,No,-1.04736298022249,32.85550264388428,0.0493561550693982,-0.8864739665694564,On,On,0.13641205030670486,73.55268633093475,2
2,8,Monday,Yes,-1.2283463052897587,54.61357019700414,0.6531500084677785,0.1459103112676436,On,On,-1.0083948784340453,77.21726257918638,2
2,9,Monday,Yes,-1.3044258494002927,49.98834659489493,-0.04101230557489998,-1.5747301517941896,On,On,-0.29316655558797294,75.6426657882866,2
2,10,Monday,No,0.5258899756295629,41.28842308563003,1.2399146372223806,0.49003840388001024,Off,Off,-0.5442010547105633,79.10797904501618,0
2,11,Monday,No,-0.7664959815724619,59.66429932185956,-0.8786458164851367,-0.19821778134472307,Off,On,1.588499915994364,72.99207937332126,1
2,12,Monday,No,-1.0141393369820322,41.16892154978128,1.1961833349679059,-1.5747301517941896,Off,Off,-0.3723390268233689,67.25414245900059,0
2,13,Monday,Yes,-0.13827786170172943,47.72876262179143,1.033980028585648,-0.19821778134472307,On,On,-0.7133007088029452,80.13297259872593,2
